id_game,name_game,genre_str,playtime_forever,playtime_normalized
291650,PILLARS OF ETERNITY,RPG,1421651.0,0.0016962369522779456
35720,TRINE 2 COMPLETE STORY,"Action, Indie, Adventure",1419758.0,0.0016938257770255532
12200,BULLY SCHOLARSHIP EDITION,"Action, Adventure",1415995.0,0.0016890327223637721
91600,SANCTUM,"Action, Casual, Indie, Strategy",1413934.0,0.0016864075600842264
246620,PLAGUE INC EVOLVED,"Casual, Indie, Simulation, Strategy",1403598.0,0.0016732422629850583
224580,ARMA II DAYZ MOD,"Action, Simulation, Strategy",1401885.0,0.0016710603595474736
41700,STALKER CALL OF PRIPYAT,"Action, RPG",1398076.0,0.0016662087131996861
253710,THEHUNTER CLASSIC,"Action, Simulation, Free to Play, Sports, Adventure",1394026.0,0.0016610500973665175
24010,TRAIN SIMULATOR,Simulation,1392968.0,0.001659702488588371
113020,MONACO WHATS YOURS IS MINE,"Action, Casual, Indie, Strategy, Adventure",1381756.0,0.0016454214019904732
238090,SNIPER ELITE 3,"Action, Adventure",1377071.0,0.001639453966143956
314160,MICROSOFT FLIGHT SIMULATOR X STEAM EDITION,Simulation,1372575.0,0.0016337272657029863
316010,MAGIC DUELS,"Strategy, Free to Play",1368869.0,0.001629006813782561
268650,FROM THE DEPTHS,"Action, Indie, Simulation, Strategy, RPG, Adventure, Early Access",1365977.0,0.0016253231799579874
24780,SIMCITYTM 4 DELUXE EDITION,"Simulation, Strategy",1358050.0,0.0016152263039803261
221910,THE STANLEY PARABLE,"Indie, Adventure",1355777.0,0.0016123311104522292
245170,SKULLGIRLS,"Action, Indie",1352527.0,0.0016081914804626494
294100,RIMWORLD,"Indie, Simulation, Strategy, Early Access",1347050.0,0.001601215248630979
311690,ENTER THE GUNGEON,"Action, Indie, Adventure",1339766.0,0.0015919373825251026
263280,SPINTIRESTM,"Simulation, Adventure, Racing",1331173.0,0.0015809922008326537
234670,NARUTO SHIPPUDEN ULTIMATE NINJA STORM 3 FULL BURST HD,"Action, Adventure",1326070.0,0.0015744923448828612
6020,STAR WARSTM JEDI KNIGHT   JEDI ACADEMYTM,Action,1323500.0,0.001571218852860332
44350,GRID 2,"Sports, Racing",1322925.0,0.0015704864567852523
245620,TROPICO 5,"Simulation, Strategy, RPG",1304786.0,0.0015473822265141793
221680,ROCKSMITHR 2014 EDITION   REMASTERED,"Casual, Simulation",1296157.0,0.0015363911904587688
200170,WORMS REVOLUTION,Strategy,1292431.0,0.0015316452638922539
6860,HITMAN BLOOD MONEY,Action,1273499.0,0.0015075309639037233
250320,THE WOLF AMONG US,Adventure,1265256.0,0.0014970315885178445
268750,MAGICITE,"Action, Indie, RPG, Adventure",1263645.0,0.001494979605775317
233270,FAR CRY 3   BLOOD DRAGON,"Action, Adventure",1262995.0,0.0014941516797774015
326460,SHELLSHOCK LIVE,"Action, Casual, Indie, Strategy, Early Access, Massively Multiplayer",1258569.0,0.001488514140597746
402840,CRUSADERS OF THE LOST IDOLS,"Casual, Indie, Free to Play",1248159.0,0.0014752545873080456
18500,DEFENSE GRID THE AWAKENING,"Indie, Strategy",1242313.0,0.00146780834825602
20500,RED FACTION GUERRILLA STEAM EDITION,Action,1230712.0,0.001453031779791677
393420,HURTWORLD,"Action, Simulation, Adventure, Early Access",1217822.0,0.0014366133703868516
47870,NEED FOR SPEED HOT PURSUIT,Racing,1216877.0,0.0014354096933591122
239160,THIEF,"Action, Adventure",1202415.0,0.0014169889767716342
19900,FAR CRYR 2 FORTUNES EDITION,Action,1194748.0,0.0014072232711931395
11020,TRACKMANIA NATIONS FOREVER,Racing,1186028.0,0.0013961163254980207
242700,INJUSTICE GODS AMONG US ULTIMATE EDITION,Action,1184788.0,0.001394536897440458
393380,SQUAD,"Action, Indie, Strategy, Early Access",1182381.0,0.0013914710237835602
102600,ORCS MUST DIE,"Action, Indie, Strategy",1178406.0,0.001386407937873228
222750,WARGAME AIRLAND BATTLE,Strategy,1170696.0,0.00137658746180564
70000,DINO D DAY,"Action, Indie",1167320.0,0.0013722873415456952
287450,RISE OF NATIONS EXTENDED EDITION,"Simulation, Strategy",1164848.0,0.0013691386752890055
330830,TALES FROM THE BORDERLANDS,Adventure,1155721.0,0.0013575133205459612
365670,BLENDER,"Animation &amp; Modeling, Video Production, Design &amp; Illustration",1154556.0,0.0013560294224112348
241560,THE CREWTM,"Action, Racing, Massively Multiplayer",1132546.0,0.001327994574389496
302830,BLOCKADE 3D,"Action, Free to Play, Early Access",1121306.0,0.0013136778232870727
269210,HERO SIEGE,"Action, Indie, RPG, Adventure, Massively Multiplayer",1112434.0,0.001302377270281672
223710,CRY OF FEAR,"Action, Indie, Adventure",1104636.0,0.0012924447057712893
284160,BEAMNGDRIVE,"Simulation, Racing, Early Access",1102651.0,0.0012899163471468845
50300,SPEC OPS THE LINE,"Action, Adventure",1097938.0,0.0012839132467958418
107200,SPACE PIRATES AND ZOMBIES,"Action, Indie, Strategy, RPG",1084333.0,0.0012665841187933084
221640,SUPER HEXAGON,"Action, Indie",1061136.0,0.0012370373505261449
231060,RAGNAROK ONLINE 2,"Free to Play, RPG, Massively Multiplayer",1058128.0,0.0012332059637542507
2400,THE SHIP MURDER PARTY,"Action, Indie, RPG",1048156.0,0.0012205043052139156
339800,HUNIEPOP,"Indie, Simulation, Strategy, RPG",1044902.0,0.0012163595802951177
9930,TEST DRIVE UNLIMITED 2,Racing,1038354.0,0.001208019181165343
282440,QUAKE LIVETM,Action,1034892.0,0.001203609519927212
21690,RESIDENT EVILTM 5 BIOHAZARD 5R,"Action, Adventure",1030532.0,0.0011980560470796525
313120,STRANDED DEEP,"Indie, Adventure, Early Access",1021587.0,0.0011866625116160245
233130,SHADOW WARRIOR,"Action, Adventure",1018871.0,0.0011832030546770405
264140,PIXEL PIRACY,"Indie, Simulation, RPG, Adventure",1016634.0,0.0011803537155119052
220160,TRIALS EVOLUTION GOLD EDITION,"Action, Racing",1012438.0,0.0011750091347622815
289650,ASSASSINS CREEDR UNITY,"Action, Adventure",1007722.0,0.0011690022132143253
108710,ALAN WAKE,"Action, Adventure",1006373.0,0.0011672839483355736
4500,STALKER SHADOW OF CHERNOBYL,"Action, RPG",1002556.0,0.0011624221121293498
3830,PSYCHONAUTS,Action,989774.0,0.0011461412658134089
212480,SONIC  ALL STARS RACING TRANSFORMED,"Sports, Racing",981859.0,0.0011360596746234014
373420,DIVINITY ORIGINAL SIN   ENHANCED EDITION,"Indie, Strategy, RPG, Adventure",978355.0,0.001131596516628482
214490,ALIEN ISOLATION,Action,975281.0,0.0011276810635244918
335240,TRANSFORMICE,"Indie, Free to Play, Massively Multiplayer",968572.0,0.001119135593493695
20,TEAM FORTRESS CLASSIC,Action,961702.0,0.0011103850525618756
250340,BLOCKLAND,"Action, Indie, Simulation",959444.0,0.0011075089650183457
234630,PROJECT CARS,"Action, Casual, Indie, Simulation, Sports, Racing, VR, First-Person, Atmospheric, Singleplayer, Open World, Third Person, Multiplayer, Arcade, Co-op, Realistic, TrackIR, Driving, Controller, Physics",951783.0,0.0010977509018336778
206480,DUNGEONS  DRAGONS ONLINER,"Action, Free to Play, RPG, Adventure, Massively Multiplayer",951191.0,0.001096996852309422
216260,DON BRADMAN CRICKET 14,"Indie, Simulation, Sports",950454.0,0.0010960581116010162
294860,VALKYRIA CHRONICLESTM,"Action, Strategy, RPG",949243.0,0.0010945156217802834
17470,DEAD SPACE,Action,944423.0,0.0010883762320726604
49470,MAGIC THE GATHERING   DUELS OF THE PLANESWALKERS 2012,Strategy,943833.0,0.0010876247300130137
250400,HOW TO SURVIVE,"Action, RPG, Adventure",943125.0,0.0010867229275414374
2700,ROLLERCOASTER TYCOONR 3 PLATINUM,"Simulation, Strategy",942672.0,0.0010861459268075055
22350,BRINK,"Action, Free to Play",938182.0,0.001080426868760363
8800,CIVILIZATION IV BEYOND THE SWORD,Strategy,935509.0,0.0010770221823104714
17300,CRYSIS,Action,934633.0,0.0010759063928117416
274940,DEPTH,"Action, Indie",934156.0,0.001075298822502502
204030,FABLE   THE LOST CHAPTERS,"Action, RPG, Adventure",933478.0,0.0010744352320000601
240760,WASTELAND 2 DIRECTORS CUT,"Indie, Strategy, RPG, Adventure",919589.0,0.001056744364023053
225260,BRUTAL LEGEND,"Action, Strategy, Adventure",919161.0,0.001056199206596733
342200,MECHWARRIOR ONLINETM,"Action, Simulation, Strategy, Free to Play, Massively Multiplayer",910843.0,0.0010456043012880179
215470,PRIMAL CARNAGE,"Action, Indie",908722.0,0.0010429027150702028
394230,BATTLEBORN,Action,904007.0,0.001036897067254551
216890,BLOOD BOWL CHAOS EDITION,"Strategy, Sports",894678.0,0.0010250144185860004
98800,DUNGEONS OF DREDMOR,"Casual, Indie, RPG",894099.0,0.0010242769275817026
235460,METAL GEAR RISING REVENGEANCE,Action,891896.0,0.0010214708953149199
263760,TURBO DISMOUNTTM,"Action, Indie, Simulation",889551.0,0.0010184839930609002
207230,ARCHEBLADETM,"Action, Indie, Free to Play",888680.0,0.0010173745722236926
15100,ASSASSINS CREEDTM DIRECTORS CUT EDITION,"Action, Adventure",887372.0,0.0010157085303694247
287390,METRO LAST LIGHT REDUX,Action,879134.0,0.0010052155236450686
234330,MARVEL PUZZLE QUEST,"Casual, Free to Play, RPG",865540.0,0.0009879004066978845
22600,WORMS RELOADED,Strategy,864012.0,0.00098595414373663
48000,LIMBO,"Indie, Adventure",858075.0,0.0009783919950448962
330840,GAME OF THRONES   A TELLTALE GAMES SERIES,Adventure,856386.0,0.0009762406611826189
292120,FINAL FANTASYR XIII,RPG,855939.0,0.0009756713028425138
286690,METRO 2033 REDUX,Action,841794.0,0.000957654359395558
264200,ONE FINGER DEATH PUNCH,"Action, Casual, Indie",840095.0,0.0009554902882102362
45740,DEAD RISINGR 2,"Action, Adventure",838326.0,0.0009532370557636002
32800,LORD OF THE RINGS WAR IN THE NORTH,"Action, RPG",830926.0,0.0009438114367104033
221260,LITTLE INFERNO,"Casual, Indie, Adventure",828909.0,0.0009412423186522548
307690,SLEEPING DOGS DEFINITIVE EDITION,"Action, Adventure, Racing",824308.0,0.0009353818763193144
278080,DYNASTY WARRIORS 8 XTREME LEGENDS COMPLETE EDITION  ZHEN SAN GUO WU SHUANG 7 WITH MENG JIANG CHUAN,Action,821951.0,0.0009323796892776406
220440,DMC DEVIL MAY CRY,"Action, Adventure",820705.0,0.0009307926188262509
24800,COMMAND  CONQUER RED ALERT 3   UPRISING,Strategy,818077.0,0.0009274452503300615
12110,GRAND THEFT AUTO VICE CITY,Action,814989.0,0.0009235119649738086
282900,HYPERDIMENSION NEPTUNIA REBIRTH1  CHAO CI CI YUAN GEIMU NEPUTEYU NUREBIRTH1  CHAO CI CI YUAN YOU XI ZHAN JI SHAO NU ZHONG SHENG 1,"Strategy, RPG",810609.0,0.0009179330174801595
78000,BEJEWELEDR 3,"Casual, Strategy",801439.0,0.0009062528922480221
310950,STREET FIGHTER V,Action,801048.0,0.0009057548629169682
234650,SHADOWRUN RETURNS,"Indie, Strategy, RPG, Adventure",800425.0,0.0009049613276912732
391220,RISE OF THE TOMB RAIDERTM,"Action, RPG, Adventure, Atmospheric, Stealth, Singleplayer, Story Rich, Survival, Shooter, Open World, Exploration, Great Soundtrack, Third Person, Female Protagonist, Puzzle, Action-Adventure, Parkour, Third-Person Shooter, Lara Croft, Quick-Time Events",798526.0,0.0009025425100450541
209160,CALL OF DUTYR GHOSTS,Action,794339.0,0.0008972093928861709
274170,HOTLINE MIAMI 2 WRONG NUMBER,"Action, Indie",794112.0,0.0008969202556530525
442080,RIDERS OF ICARUS,"Free to Play, RPG, Adventure, Massively Multiplayer",790044.0,0.0008917387126384033
265550,DEAD RISING 3 APOCALYPSE EDITION,Action,788425.0,0.0008896765400374403
247080,CRYPT OF THE NECRODANCER,"Action, Indie, RPG",787352.0,0.0008883098252747266
206190,GUNPOINT,"Action, Indie, Strategy",778670.0,0.0008772512814071784
25800,EUROPA UNIVERSALIS III COMPLETE,Strategy,776700.0,0.0008747420287673408
238320,OUTLAST,"Action, Indie, Adventure",768588.0,0.0008644095123133498
337000,DEUS EX MANKIND DIVIDED,"Action, RPG",768185.0,0.0008638961981946419
293260,CARD HUNTER,"Strategy, Free to Play, RPG",761706.0,0.0008556436865938766
30,DAY OF DEFEAT,Action,758991.0,0.0008521855033871968
236090,DUST AN ELYSIAN TAIL,"Action, Indie, RPG, Adventure",755325.0,0.0008475160007589508
305620,THE LONG DARK,"Indie, Simulation, Strategy, Adventure",752625.0,0.0008440769235368384
10150,PROTOTYPETM,"Action, Adventure",751999.0,0.0008432795671142301
209270,HERO ACADEMY,"Indie, Strategy",751137.0,0.0008421816098677631
115320,PROTOTYPE 2,"Action, Adventure",750946.0,0.0008419383269976063
204450,CALL OF JUAREZR GUNSLINGER,Action,747512.0,0.0008375643302640011
4570,WARHAMMERR 40000 DAWN OF WARR   GAME OF THE YEAR EDITION,Strategy,744402.0,0.0008336030227970493
389570,MITOSIS THE GAME,"Simulation, Free to Play",743744.0,0.0008327649069406975
249050,DUNGEON OF THE ENDLESSTM,"Indie, Strategy, RPG, Adventure",740548.0,0.00082869405849556
71340,SONIC GENERATIONS COLLECTION,Action,739904.0,0.0008278737748914709
67370,THE DARKNESS II,Action,739805.0,0.0008277476753933268
50,HALF LIFE OPPOSING FORCE,Action,734562.0,0.0008210694969209062
227100,SNIPER ELITE NAZI ZOMBIE ARMY,Action,730917.0,0.0008164267426710545
39150,FINAL FANTASY VIII,RPG,729564.0,0.0008147033828630848
21100,FEAR 3,Action,729225.0,0.000814271587611864
3900,SID MEIERS CIVILIZATIONR IV,Strategy,727946.0,0.0008126424839944264
209650,CALL OF DUTYR ADVANCED WARFARE   GOLD EDITION,Action,727347.0,0.0008118795183440392
386070,PLANETARY ANNIHILATION TITANS,Strategy,723830.0,0.0008073998018291616
270880,AMERICAN TRUCK SIMULATOR,"Indie, Simulation",712549.0,0.0007930308277022541
32430,STAR WARSTM   THE FORCE UNLEASHEDTM ULTIMATE SITH EDITION,Action,712220.0,0.0007926117697740782
55140,MX VS ATV REFLEX,Racing,701010.0,0.0007783332306407892
312990,THE EXPENDABROS,"Action, Indie, Free to Play, Adventure",688915.0,0.00076292743841803
2820,X3 TERRAN CONFLICT,"Action, Simulation, Strategy",688392.0,0.0007622612764227837
239070,HAMMERWATCH,"Action, Indie, RPG, Adventure",688208.0,0.0007620269096787583
201230,EVERQUESTR II FREE TO PLAY YOUR WAYTM,"Free to Play, RPG, Massively Multiplayer",683117.0,0.0007555423385166197
228280,BALDURS GATE ENHANCED EDITION,"Strategy, RPG",681047.0,0.0007529057126463334
57900,DUKE NUKEM FOREVER,Action,673659.0,0.0007434953783807903
312530,DUCK GAME,"Action, Indie",668805.0,0.0007373126817748148
248390,CRAFT THE WORLD,"Indie, Simulation, Strategy, RPG",664649.0,0.0007320190503173707
6000,STAR WARSTM REPUBLIC COMMANDOTM,Action,664253.0,0.0007315146523247942
13210,UNREAL TOURNAMENT 3 BLACK,Action,662714.0,0.0007295543783081901
219890,ANTICHAMBER,"Indie, Adventure",662334.0,0.0007290703600324853
55100,HOMEFRONT,Action,659798.0,0.0007258401749083087
244770,STARMADE,"Action, Indie, Simulation, Strategy, RPG, Adventure, Early Access",648654.0,0.0007116457021071157
47780,DEAD SPACETM 2,Action,638127.0,0.0006982371221377908
244160,HOMEWORLD REMASTERED COLLECTION,"Simulation, Strategy",637427.0,0.0006973455095246505
55110,RED FACTIONR ARMAGEDDONTM,Action,636612.0,0.0006963074176964943
225840,SVEN CO OP,"Action, Casual, Indie, Free to Play",635875.0,0.000695368676988088
257510,THE TALOS PRINCIPLE,"Action, Indie, Adventure",633971.0,0.0006929434906803465
262410,WORLD OF GUNS GUN DISASSEMBLY,"Indie, Simulation, Free to Play",630819.0,0.0006889286864566064
244930,SNOW,"Indie, Simulation, Free to Play, Sports, Early Access",624790.0,0.0006812493543928598
224480,OCTODAD DADLIEST CATCH,"Action, Indie, Adventure",622577.0,0.0006784305848030321
17570,PIRATES VIKINGS AND KNIGHTS II,"Action, Indie, Free to Play",619130.0,0.0006740400295494685
32440,LEGOR STAR WARSTM   THE COMPLETE SAGA,Adventure,619046.0,0.0006739330360358918
431240,GOLF WITH YOUR FRIENDS,"Casual, Indie, Sports, Early Access",615354.0,0.0006692304163677291
306020,BLOONS TD 5,"Action, Strategy",615004.0,0.000668784610061159
2600,VAMPIRE THE MASQUERADE   BLOODLINES,Action,613286.0,0.0006665963379620519
207170,LEGEND OF GRIMROCK,"Indie, RPG, Adventure",612163.0,0.000665165936584114
255220,GRID AUTOSPORT,"Sports, Racing",610447.0,0.0006629802119496159
257730,INFINITY WARS ANIMATED TRADING CARD GAME,"Indie, Strategy, Free to Play, Massively Multiplayer",609582.0,0.0006618784335062354
91700,EYE DIVINE CYBERMANCY,"Action, Indie, RPG",606225.0,0.0006576025141600757
214420,GEAR UP,"Action, Indie, Free to Play",602177.0,0.000652446445791516
208500,F1 2012TM,"Simulation, Sports, Racing",599314.0,0.0006487997502037723
65930,THE BUREAU XCOM DECLASSIFIED,Action,599072.0,0.0006484915069860867
250760,SHOVEL KNIGHT TREASURE TROVE,"Action, Indie, Adventure",596523.0,0.0006452447633419517
255420,MAGIC 2015   DUELS OF THE PLANESWALKERS,Strategy,596001.0,0.00064457987507901
224500,GNOMORIA,"Indie, Simulation, Strategy",588579.0,0.0006351262339151142
212630,TOM CLANCYS GHOST RECON FUTURE SOLDIERTM,Action,584804.0,0.0006303178944656793
12810,OVERLORD II,RPG,583656.0,0.0006288556497801292
232910,TRACKMANIA2 STADIUM,"Sports, Racing",579853.0,0.0006240116458261686
201310,X3 ALBION PRELUDE,"Action, Simulation",579687.0,0.0006238002062636239
237930,TRANSISTOR,"Action, Indie, RPG",576028.0,0.0006191396197615094
6910,DEUS EX GAME OF THE YEAR EDITION,Action,570005.0,0.0006114679300915897
224760,FEZ,Indie,564218.0,0.0006040968412455287
272510,NARUTO SHIPPUDEN ULTIMATE NINJA STORM REVOLUTION,"Action, Adventure",563410.0,0.000603067665543504
70400,RECETTEAR AN ITEM SHOPS TALE,"Indie, RPG",563410.0,0.000603067665543504
35700,TRINE ENCHANTED EDITION,"Action, Indie, Adventure",562302.0,0.0006016563701501334
313690,LEGOR BATMANTM3 BEYOND GOTHAM,"Action, Adventure",560102.0,0.0005988541590802639
225600,BLADE SYMPHONY,"Action, Indie",557980.0,0.0005961512991301445
24790,COMMAND  CONQUER 3 TIBERIUM WARS,Strategy,556946.0,0.000594834259927306
301910,SAINTS ROW GAT OUT OF HELL,Action,555015.0,0.0005923746828473432
222730,REUS,"Indie, Simulation, Strategy",547725.0,0.0005830891743476397
214510,LEGO THE LORD OF THE RINGS,"Action, Adventure",547723.0,0.0005830866268830307
310560,DIRT RALLY,"Action, Simulation, Sports, Racing, VR, First-Person, Atmospheric, Singleplayer, Difficult, Open World, Multiplayer, Arcade, Fast-Paced, Family Friendly, Co-op, Realistic, TrackIR, Driving, 3D Vision, Offroad",546484.0,0.0005815084725577725
23310,THE LAST REMNANTTM,RPG,546283.0,0.0005812524523645708
245470,DEMOCRACY 3,"Indie, Simulation, Strategy",545248.0,0.0005799341394294277
203630,WARLOCK   MASTER OF THE ARCANE,Strategy,544778.0,0.0005793354852463192
215530,THE INCREDIBLE ADVENTURES OF VAN HELSING,"Action, Indie, RPG, Adventure",535066.0,0.0005669649971051504
261180,LETHAL LEAGUE,"Action, Indie, Sports",533434.0,0.0005648862659842291
362890,BLACK MESA,"Action, Indie, Adventure, Early Access",533052.0,0.0005643997002439154
310380,FRACTURED SPACE,"Action, Indie, Strategy, Free to Play",530842.0,0.0005615847518510011
16450,FEAR 2 PROJECT ORIGIN,Action,528054.0,0.0005580335861860939
7520,TWO WORLDS II HD,RPG,526043.0,0.0005554721105217724
368500,ASSASSINS CREEDR SYNDICATE,"Action, Adventure",525139.0,0.000554320656518517
58610,WARGAME EUROPEAN ESCALATION,Strategy,524770.0,0.0005538506492981616
17430,NEED FOR SPEED UNDERCOVER,"Action, Racing",521106.0,0.0005491836941345247
221020,TOWNS,"Indie, Simulation, Strategy, RPG",517912.0,0.0005451153931539961
34870,SNIPER GHOST WARRIOR 2,Action,516831.0,0.0005437384885328467
20510,STALKER CLEAR SKY,"Action, RPG",515443.0,0.00054197054809422
3910,SID MEIERS CIVILIZATIONR III COMPLETE,Strategy,510990.0,0.0005362986181423435
466170,IDLING TO RULE THE GODS,"Casual, Indie",510152.0,0.0005352312304711841
317360,DOUBLE ACTION BOOGALOO,"Action, Indie, Free to Play",509218.0,0.000534041564498794
302270,DUNGEON DEFENDERS ETERNITY,"Action, Indie, Strategy, RPG",506020.0,0.0005299681685890476
33460,FROM DUST,"Simulation, Adventure",505695.0,0.0005295542055900896
208200,DOOM 3 BFG EDITION,Action,504006.0,0.0005274028717278126
394510,HELLDIVERSTM,Action,501630.0,0.0005243764837723537
288470,FABLE ANNIVERSARY,RPG,499719.0,0.0005219423813384807
285900,GANG BEASTS,"Action, Casual, Indie, Adventure",497569.0,0.0005192038568838357
282800,100 ORANGE JUICE,"Indie, Strategy",495619.0,0.0005167200788900878
280,HALF LIFE SOURCE,Action,495306.0,0.0005163214006787837
63200,MONDAY NIGHT COMBAT,"Action, Indie, Strategy, Sports",494279.0,0.0005150132776020765
49600,BEAT HAZARD,"Action, Casual, Indie",493469.0,0.0005139815544354427
304650,SUNLESS SEA,"Indie, RPG, Adventure",489549.0,0.0005089885238018573
383120,EMPYRION   GALACTIC SURVIVAL,"Indie, Simulation, Strategy, Adventure, Early Access",487568.0,0.0005064652601066704
222520,CHAMPIONS OF REGNUM,"Indie, Free to Play, RPG, Massively Multiplayer",487482.0,0.0005063557191284845
311340,METAL GEAR SOLID V GROUND ZEROES,"Action, Adventure",486246.0,0.0005047813860001398
444640,BLOONS TD BATTLES,"Action, Strategy, Free to Play",484802.0,0.0005029421165524618
438040,SHAKES AND FIDGET,"Casual, Indie, Strategy, Free to Play, RPG, Adventure, Massively Multiplayer",482462.0,0.0004999615829599644
359870,FINAL FANTASY XX 2 HD REMASTER,RPG,481730.0,0.0004990292109130806
34830,SNIPER GHOST WARRIOR,Action,481614.0,0.0004988814579657602
387990,SCRAP MECHANIC,"Action, Indie, Simulation, Adventure, Early Access",477218.0,0.0004932821307552394
339280,STRIFER,"Action, Strategy, Free to Play, RPG",476231.0,0.0004920249569707116
254700,RESIDENT EVIL 4  BIOHAZARD 4,"Action, Adventure",472052.0,0.0004867020296702643
214360,TOWER WARS,"Action, Indie, Strategy",471018.0,0.0004853849904674257
332500,GRAV,"Action, Indie, RPG, Adventure, Early Access",466758.0,0.0004799588908503149
427270,ORCS MUST DIE UNCHAINED,"Action, Strategy, Free to Play",465712.0,0.00047862656685982244
236870,HITMANTM,Action,462312.0,0.00047429587702456984
376570,WILDSTAR,"Free to Play, RPG, Massively Multiplayer",453751.0,0.00046339145476586446
245550,FREE TO PLAY,"Free to Play, e-sports, Documentary",451933.0,0.0004610758094363087
296470,MOUNT YOUR FRIENDS,"Indie, Simulation, Sports",451708.0,0.0004607892196677993
300550,SHADOWRUN DRAGONFALL   DIRECTORS CUT,"Indie, Strategy, RPG, Adventure",448541.0,0.00045675530945949187
459820,CRUSH CRUSH,"Casual, Indie, Free to Play",445331.0,0.00045266662876209155
235800,AUDIOSURF 2,Indie,442386.0,0.0004489154871253801
2100,DARK MESSIAH OF MIGHT  MAGIC,"Action, RPG",441870.0,0.0004482582412562653
130,HALF LIFE BLUE SHIFT,Action,441468.0,0.0004477462008698618
247910,SNIPER ELITE NAZI ZOMBIE ARMY 2,"Action, Adventure",441070.0,0.00044723925541267635
363680,BATTLEFLEET GOTHIC ARMADA,Strategy,438408.0,0.0004438485800181344
2630,CALL OF DUTYR 2,Action,436234.0,0.0004410794859881817
226860,GALACTIC CIVILIZATIONS III,"Indie, Strategy",432981.0,0.0004369360348016884
8600,RACE 07,Racing,432228.0,0.00043597691437641045
247000,TALISMAN DIGITAL EDITION,"Indie, Strategy, RPG",432161.0,0.00043589157431200983
47790,MEDAL OF HONORTM,Action,430740.0,0.0004340816007073351
3920,SID MEIERS PIRATES,RPG,430435.0,0.00043369311235446685
305260,BATTLE ISLANDS,"Simulation, Strategy, Free to Play",429506.0,0.0004325098150435993
99910,PUZZLE PIRATES,"Casual, Strategy, Free to Play, Adventure, Massively Multiplayer",426680.0,0.00042891024755112165
32500,STAR WARSTM THE FORCE UNLEASHEDTM II,Action,425819.0,0.00042781356403695915
261570,ORI AND THE BLIND FOREST,Action,425545.0,0.00042746456138552987
364420,ROGUELANDS,"Action, Indie, RPG, Adventure",425422.0,0.0004273078923120781
313340,MOUNTAIN,"Casual, Indie, Simulation, RPG",425388.0,0.00042726458541372564
301640,ZOMBIE ARMY TRILOGY,Action,423776.0,0.000425211328938894
213330,LEGOR BATMAN 2 DC SUPER HEROESTM,"Action, Adventure",423444.0,0.00042478844981380464
41000,SERIOUS SAM HD THE FIRST ENCOUNTER,"Action, Indie",423155.0,0.00042442034117780823
33900,ARMA 2,"Action, Simulation, Strategy",418979.0,0.00041910123507427435
3720,EVIL GENIUS,Strategy,416597.0,0.0004160672047249885
245490,TRIALS FUSIONTM,Racing,416187.0,0.00041554497448014914
266430,ANARCHY ARCADE,"Casual, Indie, Free to Play, Early Access",415970.0,0.00041526857457007565
257350,BALDURS GATE II ENHANCED EDITION,"Strategy, RPG",414996.0,0.0004140279593055062
317400,PORTAL STORIES MEL,"Action, Free to Play, Adventure",414279.0,0.00041311469324318965
92800,SPACECHEM,"Indie, Simulation",414131.0,0.0004129261808621257
349700,ROMEROS AFTERMATH,"Action, Indie, Free to Play, Massively Multiplayer",413879.0,0.00041260520032139524
258970,GAUNTLETTM SLAYER EDITION,"Action, RPG, Adventure",412733.0,0.0004111455031004542
319510,FIVE NIGHTS AT FREDDYS,"Indie, Simulation",411253.0,0.0004092603792898148
7830,MEN OF WARTM,Strategy,405688.0,0.0004021720590153498
331600,ONE PIECE PIRATE WARRIORS 3,Action,402211.0,0.00039774329179265166
228380,NEXT CAR GAME WRECKFEST,"Action, Indie, Simulation, Sports, Racing, Early Access",402053.0,0.0003975420420885428
228180,ACTION   GAMEPLAY RECORDING AND STREAMING,"Video Production, Utilities, Software Training, Audio Production",400764.0,0.00039590020114806026
98200,FROZEN SYNAPSE,"Indie, Strategy",400447.0,0.0003954964280075382
11450,OVERLORDTM,RPG,397501.0,0.00039174401263852214
58520,BLOOD BOWLR LEGENDARY EDITION,"Strategy, Sports",396265.0,0.0003901696795101774
270150,RUNNING WITH RIFLES,"Action, Indie",395330.0,0.00038897873980548294
6030,STAR WARSTM JEDI KNIGHT II   JEDI OUTCASTTM,Action,393149.0,0.0003862007296493987
236690,BLOOD BOWL 2,"Strategy, Sports",388487.0,0.00038026258964588466
311560,ASSASSINS CREEDR ROGUE,"Action, Adventure",387012.0,0.0003783838344967676
252530,OMSI 2 STEAM EDITION,Simulation,385683.0,0.0003766910442641056
212800,SUPER CRATE BOX,"Action, Indie, Free to Play",385493.0,0.0003764490351262533
282660,EASYANTICHEAT ESPORTS,Utilities,385202.0,0.00037607837902564785
94400,NIDHOGG,"Action, Indie, Sports",384803.0,0.00037557015983615786
23490,TROPICO 3,"Simulation, Strategy",384212.0,0.00037481738404420665
220780,THOMAS WAS ALONE,Indie,383302.0,0.00037365828764712424
38410,FALLOUT 2 A POST NUCLEAR ROLE PLAYING GAME,RPG,382964.0,0.000373227766128208
15120,TOM CLANCYS RAINBOW SIXR VEGAS 2,Action,380055.0,0.00036952247885445793
213610,SONIC ADVENTURE 2,Action,378591.0,0.0003676577347606903
