id_gameGenre,id_game,id_genre
61299,466540,1
61307,448520,1
61313,229560,1
61325,505760,1
61338,503100,1
61347,459630,1
61355,509410,1
61359,355690,1
61366,494120,1
61370,492750,1
61374,503410,1
61378,502830,1
61386,502400,1
61395,262630,1
61398,392830,1
61403,505660,1
61410,352370,1
61413,498830,1
61429,474890,1
61432,504500,1
61436,449960,1
61452,508150,1
61457,503500,1
61466,508290,1
61469,446040,1
61470,498520,1
61479,399110,1
61481,508730,1
61487,506960,1
61491,495770,1
61515,503900,1
61533,501090,1
61561,486470,1
61564,496070,1
61568,500360,1
61588,470750,1
61590,457770,1
61592,417290,1
61597,240440,1
61618,494000,1
61625,493920,1
61627,503390,1
61630,468600,1
61631,500390,1
61632,500392,1
61633,500391,1
61639,493100,1
61644,433300,1
61682,440500,1
61702,490880,1
61704,473445,1
61705,487270,1
61712,473447,1
61715,473446,1
61716,464205,1
61717,464206,1
61718,464220,1
61719,464200,1
61720,464202,1
61723,470480,1
61727,315430,1
61731,456480,1
61735,501940,1
61738,501060,1
61746,500120,1
61758,454640,1
61770,494980,1
61779,501510,1
61782,467760,1
61788,503480,1
61801,290000,1
61811,497970,1
61825,445991,1
61827,378520,1
61829,445992,1
61835,499620,1
61839,465060,1
61847,437020,1
61849,485370,1
61859,454520,1
61865,269710,1
61869,484920,1
61873,484910,1
61878,494370,1
61881,479020,1
61890,261900,1
61894,468790,1
61898,425310,1
61900,384490,1
61905,465630,1
61920,490310,1
61926,395500,1
61929,390720,1
61936,463520,1
61942,473810,1
61954,491040,1
61959,497670,1
61961,395180,1
61978,370130,1
61981,463780,1
61987,487380,1
62029,465070,1
62030,497590,1
62034,498980,1
62046,488360,1
62048,495230,1
62050,457161,1
62054,469810,1
62069,448580,1
62081,486220,1
62084,378090,1
62115,438310,1
62122,477950,1
62129,467790,1
62131,435790,1
62133,491170,1
62140,497620,1
62145,499500,1
62148,496950,1
62153,425542,1
62160,359980,1
62162,333340,1
62172,487490,1
62174,391380,1
62179,425820,1
62192,491100,1
62227,480690,1
62230,491260,1
62246,467046,1
62247,467044,1
62248,467045,1
62249,482224,1
62250,467047,1
62251,482220,1
62252,482223,1
62253,467049,1
62254,467043,1
62255,467050,1
62257,472720,1
62261,467051,1
62265,334280,1
62268,467048,1
62269,449393,1
62271,485020,1
62277,475080,1
62282,488820,1
62285,488812,1
62306,471710,1
62311,469540,1
62324,406850,1
62327,491210,1
62334,464670,1
62338,416140,1
62348,448710,1
62362,403590,1
62368,475230,1
62369,494391,1
62378,326110,1
62380,486500,1
62391,494650,1
62397,388840,1
62414,430230,1
62417,428930,1
62421,486650,1
62424,490990,1
62431,488810,1
62432,488811,1
62433,450000,1
62434,450001,1
62435,390340,1
62449,314710,1
62457,401320,1
62466,409750,1
62469,470080,1
62476,489050,1
62494,437380,1
62508,423950,1
62513,463350,1
62520,491410,1
62523,488590,1
62527,484950,1
62544,485410,1
62549,486350,1
62553,488470,1
62562,491080,1
62565,455590,1
62571,490130,1
62587,480580,1
62597,488070,1
62618,489580,1
62622,489330,1
62625,450660,1
62627,487210,1
62646,430300,1
62703,467040,1
62704,471750,1
62728,491310,1
62742,365300,1
62747,471640,1
62750,489990,1
62758,444930,1
62784,467032,1
62785,467038,1
62786,467033,1
62787,467041,1
62788,467042,1
62789,464521,1
62790,467034,1
62797,473910,1
62813,379200,1
62820,488150,1
62824,476710,1
62830,491730,1
62837,488190,1
62839,308400,1
62842,468150,1
62870,445600,1
62873,476510,1
62876,491290,1
62891,449210,1
62902,364420,1
62925,461480,1
62929,384500,1
62943,475460,1
62949,291010,1
62955,471910,1
62961,438090,1
62968,480500,1
62973,470870,1
62979,446050,1
62981,463070,1
62983,478950,1
62996,470060,1
62998,452860,1
63001,489950,1
63015,473140,1
63031,280520,1
63038,460650,1
63048,327070,1
63055,488520,1
63073,449320,1
63098,459460,1
63130,443250,1
63140,399240,1
63148,458440,1
63149,347330,1
63153,468690,1
63158,488210,1
63163,488530,1
63164,464840,1
63169,322190,1
63187,327510,1
63190,393460,1
63201,485490,1
63207,466840,1
63210,485220,1
63225,485720,1
63237,479170,1
63242,298560,1
63244,486630,1
63247,486520,1
63253,485310,1
63263,422020,1
63265,485500,1
63270,480480,1
63275,477940,1
63278,483820,1
63283,477942,1
63286,477941,1
63296,451000,1
63326,479110,1
63329,407810,1
63331,402880,1
63338,405500,1
63340,464470,1
63347,471740,1
63351,471741,1
63357,486770,1
63359,446390,1
63365,464512,1
63366,464510,1
63367,464520,1
63368,464523,1
63369,464524,1
63370,464525,1
63374,468130,1
63378,475220,1
63382,483280,1
63391,428230,1
63399,486960,1
63406,274500,1
63410,443420,1
63413,452000,1
63415,463550,1
63425,485330,1
63430,442010,1
63431,411830,1
63447,482120,1
63456,473770,1
63460,423620,1
63465,379420,1
63500,477270,1
63506,449330,1
63509,468780,1
63513,433350,1
63518,428220,1
63522,337360,1
63523,342130,1
63526,473050,1
63531,368800,1
63534,383150,1
63535,383180,1
63536,440930,1
63539,485280,1
63543,479270,1
63556,420670,1
63566,448810,1
63570,372350,1
63575,376880,1
63583,471270,1
63588,477980,1
63592,466820,1
63595,479260,1
63599,454200,1
63601,389530,1
63613,463150,1
63623,444590,1
63637,461690,1
63641,471410,1
63665,454100,1
63676,453280,1
63678,456830,1
63691,374670,1
63716,366280,1
63717,357030,1
63724,472350,1
63742,446520,1
63760,472830,1
63765,369550,1
63767,473480,1
63771,246820,1
63785,413830,1
63813,468190,1
63818,367340,1
63821,376860,1
63824,404010,1
63826,364360,1
63831,449440,1
63838,474790,1
63856,401680,1
63858,419590,1
63863,475240,1
63866,470450,1
63871,459070,1
63878,465360,1
63886,467330,1
63896,475520,1
63903,435460,1
63906,466530,1
63907,452420,1
63908,444190,1
63927,473800,1
63930,470760,1
63941,461440,1
63943,443450,1
63957,467910,1
63961,463904,1
63964,463903,1
63968,463901,1
63972,463900,1
63987,463902,1
63992,432620,1
63995,467350,1
63999,474720,1
64032,455720,1
64037,471800,1
64048,461600,1
64051,455810,1
64075,361350,1
64077,337650,1
64093,452610,1
64106,452660,1
64112,452670,1
64120,452760,1
64125,452690,1
64130,452750,1
64142,435970,1
64148,470000,1
64152,379720,1
64153,473420,1
64154,392030,1
64157,453830,1
64174,427730,1
64184,467220,1
64191,468310,1
64192,398280,1
64197,444990,1
64213,446710,1
64222,452080,1
64270,463180,1
64283,465760,1
64293,446070,1
64296,429461,1
64309,450050,1
64313,450060,1
64317,394760,1
64324,449310,1
64336,408900,1
64355,466110,1
64359,416422,1
64361,371380,1
64382,434240,1
64384,311940,1
64386,452520,1
64389,394950,1
64392,468010,1
64409,314450,1
64412,456910,1
64417,454870,1
64421,394380,1
64428,383580,1
64445,461500,1
64453,458810,1
64470,401510,1
64474,459890,1
64487,399600,1
64489,431590,1
64498,438220,1
64505,450740,1
64519,467970,1
64522,444350,1
64529,423720,1
64538,456510,1
64542,462050,1
64551,463120,1
64554,463130,1
64564,448300,1
64568,448110,1
64574,437180,1
64589,392120,1
64601,456160,1
64605,384960,1
64612,463920,1
64616,465430,1
64627,450040,1
64639,464760,1
64662,428750,1
64666,453250,1
64670,417750,1
64673,351100,1
64684,463830,1
64690,464700,1
64699,459910,1
64727,448720,1
64733,421210,1
64738,421300,1
64741,421360,1
64767,421430,1
64787,417650,1
64794,419200,1
64801,421570,1
64812,421310,1
64834,421280,1
64836,421290,1
64846,421230,1
64853,421590,1
64861,417600,1
64863,417800,1
64871,426430,1
64888,426360,1
64913,417680,1
64944,419320,1
64972,385350,1
64978,443680,1
65009,462480,1
65032,444640,1
65035,440280,1
65039,436870,1
65049,422650,1
65059,458230,1
65061,443630,1
65064,460910,1
65066,299380,1
65070,461740,1
65082,444520,1
65089,454040,1
65100,299480,1
65106,453100,1
65109,451600,1
65113,454610,1
65121,434130,1
65133,464460,1
65135,439730,1
65141,377360,1
65143,448160,1
65145,437100,1
65152,458560,1
65157,301650,1
65161,463600,1
65165,444720,1
65187,357010,1
65201,412450,1
65205,431630,1
65207,454150,1
65212,448370,1
65226,455572,1
65227,436081,1
65229,436082,1
65231,436080,1
65237,405970,1
65244,450030,1
65249,429430,1
65253,454970,1
65257,462920,1
65263,347720,1
65266,449090,1
65269,395470,1
65273,461060,1
65286,436420,1
65290,368080,1
65304,453650,1
65316,453020,1
65318,416421,1
65323,422110,1
65341,447510,1
65343,374320,1
65364,452240,1
65373,432540,1
65377,439190,1
65381,455570,1
65382,459500,1
65385,450500,1
65387,457010,1
65390,437890,1
65398,446870,1
65416,448090,1
65418,429460,1
65420,364830,1
65422,447340,1
65424,394690,1
65430,378260,1
65433,456130,1
65437,457560,1
65440,453030,1
65458,431250,1
65461,437530,1
65470,262100,1
65484,358040,1
65527,450020,1
65540,448500,1
65544,454900,1
65546,241760,1
65564,380220,1
65573,457840,1
65576,457842,1
65585,452490,1
65587,457841,1
65601,457420,1
65605,454890,1
65608,373470,1
65621,311690,1
65652,458290,1
65655,325430,1
65679,450390,1
65699,459860,1
65712,429830,1
65719,450540,1
65726,433600,1
65739,436220,1
65745,457790,1
65752,392680,1
65756,412790,1
65758,443800,1
65773,447100,1
65778,457100,1
65795,435800,1
65797,455670,1
65803,418260,1
65832,436940,1
65838,459100,1
65841,383070,1
65844,412600,1
65850,434943,1
65854,429330,1
65859,451480,1
65864,451490,1
65867,451510,1
65871,451500,1
65885,450070,1
65889,409560,1
65894,444440,1
65901,431621,1
65904,409280,1
65907,457520,1
65924,451210,1
65944,345140,1
65958,446120,1
65966,398850,1
65969,453880,1
66000,440800,1
66006,265000,1
66010,445110,1
66020,454960,1
66039,445261,1
66054,428190,1
66061,409660,1
66069,456540,1
66071,455910,1
66073,455640,1
66077,432260,1
66080,444270,1
66084,418810,1
66086,373480,1
66110,456560,1
66121,450110,1
66125,447540,1
66138,456800,1
66142,456802,1
66158,439440,1
66161,455110,1
66168,455330,1
66180,375900,1
66192,393770,1
66197,370770,1
66201,432280,1
66204,441670,1
66209,369070,1
66211,457120,1
66218,449060,1
66258,424370,1
66263,446882,1
66266,453360,1
66268,366180,1
66272,428312,1
66274,428311,1
66276,428310,1
66279,440090,1
66296,454430,1
66304,446780,1
66307,450790,1
66311,427510,1
66326,436480,1
66333,451130,1
66340,453350,1
66343,427970,1
66348,454670,1
66355,453740,1
66356,432660,1
66362,455900,1
66365,431450,1
66369,417851,1
66371,387340,1
66373,417850,1
66377,317530,1
66395,451670,1
66411,424830,1
66413,406690,1
66416,428410,1
66422,453510,1
66427,454010,1
66429,370490,1
66433,441280,1
66437,420850,1
66441,451160,1
66458,428561,1
66459,428560,1
66460,431191,1
66464,428562,1
66465,435600,1
66469,434944,1
66473,449120,1
66477,434942,1
66481,453370,1
66486,436390,1
66488,454130,1
66494,381161,1
66498,381162,1
66502,436050,1
66504,437231,1
66506,437230,1
66508,436040,1
66510,420900,1
66513,436030,1
66519,396260,1
66524,451200,1
66536,416070,1
66543,366010,1
66550,450100,1
66564,263980,1
66569,451830,1
66572,450960,1
66579,403260,1
66582,449570,1
66601,440980,1
66607,444740,1
66610,450830,1
66612,447080,1
66627,314180,1
66629,441260,1
66638,443000,1
66644,405440,1
66666,436910,1
66677,425630,1
66679,296810,1
66682,386940,1
66686,417462,1
66690,449550,1
66693,447440,1
66698,360510,1
66708,443770,1
66711,442210,1
66721,439950,1
66728,440750,1
66731,446080,1
66734,425870,1
66738,448070,1
66749,448230,1
66756,451241,1
66766,437070,1
66776,436360,1
66779,382420,1
66788,428440,1
66791,449940,1
66798,445840,1
66802,444710,1
66811,410370,1
66817,390680,1
66819,405720,1
66825,411460,1
66837,371660,1
66841,304850,1
66859,356500,1
66864,407475,1
66866,416240,1
66887,446510,1
66909,371880,1
66914,447860,1
66918,427677,1
66919,427678,1
66920,427679,1
66921,423610,1
66927,446350,1
66938,450130,1
66941,299460,1
66946,424640,1
66952,355310,1
66954,449370,1
66956,434980,1
66961,387983,1
66964,399831,1
66967,425544,1
66973,442220,1
66984,443390,1
66987,389720,1
67005,441300,1
67007,444540,1
67011,434230,1
67024,447250,1
67028,386650,1
67037,219990,1
67043,432590,1
67047,348460,1
67062,438000,1
67070,405540,1
67072,368740,1
67076,441640,1
67084,364720,1
67087,422970,1
67091,441782,1
67095,398930,1
67106,409580,1
67110,444420,1
67124,429160,1
67140,439910,1
67148,434941,1
67163,435050,1
67180,434790,1
67193,408650,1
67206,425160,1
67212,430370,1
67214,430170,1
67225,411080,1
67231,401890,1
67235,391220,1
67254,417464,1
67255,397810,1
67260,406120,1
67265,434420,1
67269,439580,1
67273,439610,1
67277,439590,1
67281,439600,1
67285,439570,1
67289,439560,1
67293,439620,1
67297,439640,1
67301,349040,1
67305,439650,1
67310,439630,1
67319,441781,1
67323,441780,1
67329,378930,1
67337,384730,1
67345,443750,1
67351,441040,1
67368,441340,1
67377,441730,1
67384,423180,1
67389,395950,1
67404,357340,1
67434,438120,1
67437,434220,1
67460,437580,1
67469,432600,1
67474,416110,1
67476,428320,1
67479,416850,1
67488,434930,1
67498,418620,1
67508,414620,1
67513,433780,1
67527,413801,1
67528,413815,1
67529,413812,1
67530,413816,1
67531,353190,1
67533,413813,1
67534,425230,1
67541,394990,1
67545,416720,1
67549,406130,1
67553,432870,1
67562,424280,1
67577,438180,1
67581,438080,1
67587,438010,1
67592,366160,1
67597,438020,1
67604,372540,1
67606,420570,1
67610,438160,1
67614,429220,1
67622,400910,1
67637,431620,1
67648,416330,1
67650,418610,1
67653,436710,1
67655,413870,1
67660,428140,1
67667,391730,1
67671,432800,1
67679,396010,1
67681,423900,1
67686,323850,1
67688,311310,1
67695,431560,1
67699,383800,1
67701,412540,1
67717,409730,1
67723,433950,1
67726,432640,1
67734,410820,1
67740,429120,1
67742,425340,1
67744,285070,1
67749,363270,1
67761,437660,1
67771,387130,1
67774,425141,1
67778,368860,1
67783,384100,1
67792,317060,1
67793,324650,1
67795,415350,1
67797,412400,1
67803,401360,1
67807,350740,1
67809,432670,1
67813,434270,1
67824,353700,1
67827,381716,1
67829,339340,1
67834,381710,1
67836,381713,1
67838,381711,1
67840,381712,1
67847,429810,1
67850,398070,1
67856,405860,1
67859,429260,1
67870,424760,1
67873,432170,1
67895,428100,1
67916,431910,1
67921,404890,1
67934,368980,1
67939,316390,1
67943,378450,1
67947,414150,1
67957,431420,1
67960,429950,1
67968,407900,1
67971,420070,1
67974,282370,1
67976,432220,1
67983,428900,1
67988,431740,1
67992,431330,1
67996,418120,1
68000,352790,1
68002,433710,1
68004,411720,1
68011,402050,1
68071,411400,1
68072,390730,1
68074,411401,1
68075,409230,1
68087,412230,1
68091,298240,1
68100,421180,1
68109,416380,1
68112,414050,1
68119,398940,1
68123,356070,1
68125,418300,1
68133,396470,1
68141,405820,1
68143,418050,1
68157,429040,1
68166,429730,1
68169,426930,1
68172,410490,1
68175,417060,1
68185,382250,1
68194,412880,1
68200,428240,1
68202,429450,1
68207,361250,1
68217,425010,1
68256,406920,1
68274,425140,1
68275,421890,1
68278,428400,1
68281,422300,1
68285,428090,1
68288,393380,1
68292,370590,1
68299,424000,1
68301,386510,1
68307,412470,1
68312,380570,1
68337,412270,1
68353,412242,1
68358,412243,1
68363,413710,1
68368,412240,1
68373,412241,1
68378,407510,1
68383,425981,1
68387,425980,1
68395,413580,1
68397,270110,1
68404,419476,1
68412,390520,1
68418,409070,1
68426,412010,1
68433,407600,1
68434,419947,1
68435,419946,1
68436,419948,1
68437,419944,1
68438,419942,1
68439,419945,1
68440,419941,1
68441,419940,1
68442,419943,1
68443,419939,1
68444,419933,1
68445,419935,1
68446,419936,1
68447,419931,1
68448,419930,1
68449,419479,1
68450,419478,1
68451,419477,1
68452,419500,1
68454,422691,1
68458,419090,1
68460,426220,1
68462,422690,1
68487,419966,1
68491,348240,1
68494,412990,1
68499,412410,1
68502,354030,1
68505,420650,1
68511,417890,1
68514,360940,1
68527,413030,1
68532,395200,1
68541,337480,1
68543,402640,1
68545,412960,1
68552,402650,1
68556,421940,1
68559,419210,1
68584,403680,1
68587,342280,1
68595,381050,1
68605,242680,1
68636,310560,1
68645,412670,1
68647,395230,1
68648,394510,1
68649,395232,1
68650,395233,1
68651,395234,1
68652,395231,1
68663,415420,1
68671,387060,1
68688,410850,1
68690,419070,1
68692,412970,1
68706,387240,1
68722,422400,1
68724,423740,1
68728,422250,1
68734,399834,1
68737,256506,1
68750,414920,1
68759,257310,1
68775,359550,1
68776,391960,1
68779,408610,1
68786,420770,1
68791,376210,1
68802,423760,1
68807,424070,1
68814,397040,1
68818,346370,1
68820,419951,1
68825,417980,1
68827,388291,1
68829,388290,1
68831,388294,1
68833,388292,1
68835,421880,1
68840,388293,1
68842,410470,1
68855,422120,1
68859,422160,1
68872,419000,1
68877,401330,1
68882,411630,1
68888,424120,1
68904,411740,1
68915,404550,1
68933,420210,1
68953,401630,1
68955,401625,1
68957,401632,1
68959,401633,1
68961,405031,1
68965,401631,1
68971,350210,1
68976,342530,1
68980,421830,1
68991,384700,1
68993,365090,1
68998,403700,1
69001,359060,1
69004,381191,1
69016,386280,1
69028,334830,1
69030,410110,1
69037,412250,1
69068,380210,1
69087,408150,1
69091,408160,1
69102,407470,1
69104,407472,1
69106,407471,1
69108,368500,1
69110,407473,1
69117,400600,1
69125,329040,1
69135,415950,1
69147,346730,1
69152,419980,1
69165,394290,1
69169,394220,1
69173,419660,1
69176,331720,1
69180,389160,1
69185,420050,1
69194,415870,1
69198,385511,1
69203,385510,1
69208,294000,1
69210,414780,1
69212,416390,1
69217,403351,1
69218,338530,1
69233,408140,1
69238,391180,1
69241,409480,1
69243,376750,1
69255,410540,1
69259,408100,1
69263,418960,1
69276,414210,1
69288,404100,1
69296,414500,1
69300,376980,1
69303,370650,1
69306,377860,1
69307,418080,1
69310,389650,1
69326,412380,1
69327,382850,1
69332,409510,1
69334,411100,1
69342,416290,1
69344,416130,1
69368,415760,1
69378,386290,1
69406,416080,1
69443,374420,1
69446,355020,1
69452,411420,1
69467,416170,1
69481,374990,1
69482,290530,1
69505,401170,1
69509,410030,1
69513,288260,1
69527,388410,1
69530,417380,1
69533,316370,1
69537,375600,1
69540,405650,1
69564,408730,1
69570,387020,1
69587,399660,1
69591,413052,1
69595,413051,1
69601,397570,1
69603,413050,1
69608,409690,1
69630,364700,1
69655,414470,1
69661,402410,1
69664,415220,1
69674,384690,1
69685,360620,1
69690,381290,1
69694,415890,1
69697,393170,1
69703,413510,1
69709,388070,1
69719,403270,1
69727,322690,1
69748,350800,1
69755,300580,1
69757,404240,1
69767,382350,1
69771,384110,1
69812,414520,1
69820,413760,1
69823,400841,1
69829,367480,1
69831,413060,1
69835,350172,1
69837,313100,1
69843,401629,1
69859,325300,1
69882,403860,1
69885,350770,1
69887,235540,1
69898,409590,1
69904,335700,1
69907,405610,1
69911,385600,1
69933,397020,1
69942,394850,1
69946,395410,1
69959,410710,1
69962,412480,1
69979,332330,1
69980,399833,1
69987,410100,1
69990,321350,1
69994,409610,1
69996,372960,1
70002,398000,1
70005,397330,1
70022,290300,1
70042,406540,1
70044,406600,1
70046,406620,1
70048,406560,1
70050,405460,1
70052,393240,1
70054,386390,1
70055,288000,1
70061,407280,1
70066,411850,1
70093,330450,1
70096,410800,1
70100,351300,1
70105,374240,1
70110,403780,1
70112,371510,1
70114,406490,1
70118,379520,1
70122,396590,1
70124,406480,1
70130,403460,1
70140,403220,1
70153,324390,1
70171,397550,1
70174,408050,1
70178,389750,1
70180,399730,1
70184,265750,1
70186,408580,1
70188,409210,1
70199,400822,1
70207,407230,1
70216,409150,1
70230,370220,1
70233,402390,1
70236,403540,1
70248,401280,1
70274,409430,1
70276,403350,1
70277,398520,1
70284,337320,1
70287,261490,1
70293,348490,1
70299,302810,1
70308,319430,1
70312,396440,1
70359,399910,1
70363,327880,1
70393,341800,1
70404,408590,1
70411,406400,1
70414,405350,1
70429,379190,1
70430,378478,1
70431,382140,1
70439,389610,1
70443,375030,1
70446,367270,1
70449,403230,1
70456,378472,1
70457,378474,1
70458,378473,1
70459,378475,1
70460,378476,1
70461,378477,1
70464,406500,1
70467,370460,1
70477,319470,1
70482,392720,1
70493,379640,1
70496,406510,1
70500,300760,1
70506,344890,1
70516,404050,1
70517,370480,1
70522,360680,1
70525,384590,1
70533,349020,1
70536,399000,1
70542,400842,1
70546,400840,1
70552,348280,1
70561,348470,1
70563,404860,1
70565,378470,1
70566,378471,1
70569,293600,1
70573,399920,1
70581,399140,1
70583,339910,1
70586,398160,1
70593,385890,1
70599,402850,1
70602,394420,1
70605,394423,1
70608,394410,1
70611,400820,1
70614,405260,1
70616,229810,1
70618,394421,1
70621,367430,1
70647,398180,1
70657,374060,1
70660,386560,1
70662,389310,1
70678,384090,1
70683,356200,1
70704,349760,1
70710,276730,1
70714,396640,1
70718,404460,1
70724,378505,1
70727,307590,1
70729,379630,1
70735,377250,1
70759,373600,1
70767,373610,1
70769,373620,1
70772,373630,1
70774,402190,1
70777,334100,1
70793,398710,1
70796,387120,1
70798,401560,1
70805,401840,1
70807,378770,1
70808,396910,1
70809,278510,1
70810,397980,1
70815,388430,1
70818,400710,1
70820,396690,1
70823,383450,1
70826,393600,1
70829,367600,1
70836,345690,1
70842,400790,1
70844,382090,1
70851,401300,1
70858,371530,1
70870,355860,1
70877,403320,1
70882,393831,1
70884,393830,1
70891,297740,1
70895,363940,1
70897,400770,1
70906,378501,1
70911,401420,1
70914,384120,1
70917,397123,1
70921,397124,1
70925,397125,1
70929,397126,1
70938,357910,1
70946,401350,1
70959,252110,1
70965,392840,1
70967,391250,1
70973,384000,1
70976,401390,1
70980,401391,1
70984,401380,1
70993,322910,1
70999,397230,1
71001,395020,1
71003,390610,1
71005,393510,1
71007,397120,1
71011,359050,1
71016,387980,1
71019,393660,1
71023,387981,1
71030,399230,1
71043,323460,1
71050,385440,1
71062,385830,1
71075,389810,1
71083,397690,1
71089,314410,1
71105,398900,1
71110,333290,1
71112,311930,1
71118,394550,1
71126,294590,1
71132,318794,1
71133,387982,1
71147,396030,1
71154,368050,1
71157,378061,1
71160,360580,1
71178,388800,1
71182,396990,1
71184,397500,1
71188,392670,1
71190,340830,1
71204,298360,1
71214,397200,1
71223,346300,1
71232,365930,1
71234,366040,1
71237,397700,1
71244,268870,1
71247,356890,1
71255,386050,1
71257,397010,1
71260,347660,1
71267,381910,1
71269,387970,1
71272,293460,1
71278,396820,1
71285,337350,1
71312,363440,1
71321,359310,1
71325,396460,1
71329,325370,1
71335,356570,1
71340,332530,1
71349,364060,1
71351,391210,1
71355,391460,1
71364,369080,1
71369,361680,1
71376,369380,1
71388,387160,1
71396,394390,1
71398,395970,1
71400,365120,1
71408,373120,1
71413,290490,1
71416,391470,1
71432,336220,1
71439,388720,1
71443,385680,1
71447,396190,1
71453,383370,1
71458,386910,1
71463,381170,1
71469,384570,1
71476,393950,1
71499,391170,1
71512,377200,1
71526,348810,1
71530,389630,1
71534,337700,1
71540,390800,1
71545,363510,1
71553,395440,1
71555,365770,1
71557,395441,1
71568,378380,1
71581,357070,1
71592,392320,1
71594,376130,1
71596,391450,1
71610,372830,1
71613,278420,1
71661,391431,1
71663,391430,1
71665,391621,1
71667,391432,1
71679,367350,1
71684,375980,1
71688,378270,1
71694,377310,1
71712,321390,1
71734,386630,1
71735,355190,1
71742,392090,1
71750,365020,1
71757,366600,1
71760,389620,1
71762,349710,1
71770,390760,1
71781,226100,1
71803,386460,1
71806,374390,1
71814,391070,1
71822,391410,1
71830,334410,1
71838,391160,1
71841,378731,1
71844,320290,1
71847,282780,1
71850,379380,1
71853,390690,1
71861,313810,1
71867,383700,1
71869,329920,1
71875,390580,1
71879,389900,1
71882,377890,1
71885,375480,1
71890,381792,1
71900,356670,1
71906,390910,1
71913,299580,1
71917,391010,1
71924,320140,1
71934,379990,1
71938,387280,1
71942,301500,1
71960,369110,1
71969,356790,1
71973,355740,1
71983,314560,1
71988,383750,1
71992,383320,1
71995,333814,1
72002,343280,1
72007,364510,1
72011,385700,1
72017,364690,1
72025,386090,1
72027,375790,1
72030,364020,1
72085,312780,1
72087,385980,1
72091,375850,1
72095,343596,1
72096,343599,1
72097,343597,1
72098,343598,1
72099,333812,1
72101,327060,1
72103,333810,1
72105,327500,1
72111,368600,1
72113,385770,1
72117,382920,1
72123,295910,1
72125,358470,1
72129,378530,1
72146,372150,1
72157,383530,1
72159,374360,1
72161,284220,1
72163,387960,1
72172,331500,1
72187,386880,1
72195,362810,1
72218,354427,1
72219,351550,1
72230,385270,1
72236,384720,1
72239,385860,1
72247,369060,1
72250,376120,1
72262,358810,1
72265,369511,1
72271,386500,1
72276,378480,1
72287,382151,1
72292,387880,1
72299,384021,1
72301,387080,1
72309,352850,1
72324,383630,1
72327,384150,1
72330,381791,1
72338,384930,1
72347,374630,1
72349,324760,1
72364,385660,1
72366,385640,1
72368,382510,1
72370,350150,1
72373,385650,1
72375,382060,1
72377,370510,1
72386,356910,1
72389,366810,1
72400,383990,1
72401,375170,1
72407,386000,1
72411,341550,1
72413,381770,1
72415,379320,1
72417,369510,1
72425,377020,1
72434,323380,1
72439,367950,1
72444,370920,1
72452,304050,1
72458,265590,1
72462,380231,1
72469,327520,1
72474,320540,1
72482,385400,1
72491,376372,1
72495,385160,1
72499,385230,1
72538,317750,1
72542,369509,1
72554,366960,1
72556,378510,1
72562,383570,1
72568,352991,1
72576,274230,1
72578,376700,1
72583,380550,1
72585,372380,1
72590,367930,1
72596,318793,1
72601,242130,1
72608,379590,1
72609,380900,1
72610,380901,1
72611,384240,1
72615,294040,1
72625,352700,1
72629,345440,1
72643,382180,1
72648,369040,1
72654,381090,1
72657,364840,1
72659,375560,1
72663,383250,1
72665,380690,1
72672,378590,1
72677,382190,1
72679,379290,1
72682,316930,1
72689,317400,1
72695,359492,1
72696,359495,1
72697,359493,1
72698,359497,1
72707,208650,1
72709,371180,1
72710,352160,1
72715,355810,1
72723,382950,1
72728,345260,1
72730,345240,1
72736,374300,1
72738,366970,1
72740,367260,1
72743,364670,1
72750,366250,1
72751,374301,1
72756,363130,1
72763,371410,1
72784,375190,1
72787,380580,1
72792,363610,1
72800,283080,1
72806,363360,1
72810,371970,1
72814,329050,1
72819,359496,1
72820,359491,1
72821,359490,1
72826,351553,1
72827,378850,1
72832,358144,1
72848,351640,1
72852,369506,1
72866,367550,1
72876,367871,1
72878,282860,1
72882,367870,1
72884,367872,1
72886,377440,1
72900,373170,1
72906,373171,1
72912,374430,1
72921,372820,1
72933,376370,1
72936,376373,1
72939,336250,1
72942,376371,1
72945,371060,1
72950,378890,1
72954,379400,1
72958,369560,1
72963,374250,1
72967,378330,1
72971,369505,1
72985,342020,1
72996,359300,1
73003,375800,1
73021,355240,1
73023,327090,1
73030,370340,1
73032,370341,1
73041,344463,1
73042,378620,1
73049,378621,1
73075,371570,1
73080,373590,1
73087,369010,1
73094,352170,1
73110,331570,1
73138,376730,1
73142,364250,1
73143,356170,1
73148,376320,1
73151,375090,1
73161,375310,1
73165,362440,1
73169,357760,1
73172,376800,1
73184,375330,1
73194,343690,1
73200,303550,1
73203,369504,1
73218,372470,1
73223,349680,1
73225,362110,1
73229,333930,1
73245,371890,1
73274,365310,1
73281,340860,1
73287,367800,1
73295,369890,1
73299,374820,1
73301,341660,1
73310,374260,1
73329,249950,1
73337,369180,1
73341,371390,1
73345,371620,1
73348,370550,1
73352,367240,1
73356,370810,1
73371,326120,1
73373,373670,1
73377,370430,1
73381,332250,1
73404,369720,1
73411,369710,1
73417,374570,1
73437,372970,1
73439,330580,1
73442,352960,1
73459,343440,1
73464,348940,1
73467,325723,1
73470,359860,1
73497,346150,1
73504,348550,1
73508,238370,1
73515,372730,1
73518,373290,1
73521,344410,1
73524,362850,1
73527,374160,1
73530,363770,1
73532,357790,1
